Age,Salary,Department,Experience,Satisfaction,Gender
59.0,126364.0,Marketing,20.0,4,Male
33.0,124049.0,Marketing,9.0,4,Female
,148740.0,HR,15.0,5,Male
,149991.0,Sales,13.0,4,Female
19.0,54502.0,Marketing,22.0,1,Female
43.0,125599.0,HR,16.0,1,Male
30.0,52486.0,Engineering,2.0,1,Male
64.0,141813.0,Marketing,26.0,2,Male
48.0,68258.0,Engineering,14.0,4,Female
51.0,87716.0,HR,27.0,2,Female
56.0,127228.0,Engineering,,3,Female
,133920.0,Sales,,5,Male
,111494.0,Sales,8.0,3,Male
40.0,,Engineering,4.0,2,Male
31.0,112768.0,Sales,21.0,1,Female
44.0,40748.0,HR,24.0,4,Male
46.0,92785.0,Sales,14.0,4,Male
56.0,106050.0,Engineering,11.0,1,Female
56.0,52738.0,Engineering,24.0,4,Male
18.0,104231.0,Engineering,28.0,5,Male
34.0,103606.0,Marketing,,5,Female
58.0,123301.0,Engineering,12.0,5,Female
47.0,71662.0,HR,16.0,3,Female
,148313.0,Sales,6.0,1,Female
,126297.0,Sales,20.0,5,Female
36.0,112234.0,Marketing,1.0,2,Female
36.0,,Marketing,12.0,5,Male
42.0,130680.0,HR,,3,Male
39.0,,Engineering,8.0,2,Female
48.0,,Marketing,9.0,1,Female
34.0,,Sales,2.0,1,Male
40.0,120369.0,Marketing,17.0,5,Female
49.0,128878.0,Marketing,20.0,2,Female
27.0,92013.0,Engineering,13.0,2,Male
,,Marketing,5.0,5,Male
,76098.0,HR,10.0,5,Female
,56128.0,Sales,,4,Female
69.0,61556.0,Engineering,17.0,4,Male
37.0,117505.0,Sales,21.0,5,Female
49.0,51876.0,HR,,3,Male
67.0,,HR,3.0,4,Male
,81962.0,Marketing,28.0,5,Female
67.0,,Marketing,15.0,2,Male
,101206.0,Marketing,,4,Male
,54099.0,Sales,6.0,3,Male
69.0,134871.0,HR,4.0,1,Female
41.0,42716.0,Engineering,19.0,2,Female
32.0,82611.0,Marketing,5.0,3,Female
39.0,68885.0,Sales,3.0,3,Male
47.0,83144.0,Marketing,,3,Male
21.0,95220.0,HR,,2,Female
30.0,37837.0,Engineering,9.0,3,Male
40.0,79355.0,HR,6.0,1,Male
25.0,77299.0,Sales,,4,Female
35.0,,Marketing,27.0,2,Male
29.0,,HR,22.0,3,Male
48.0,146931.0,Sales,28.0,5,Male
31.0,136802.0,Marketing,20.0,4,Male
51.0,146375.0,Engineering,4.0,2,Male
35.0,132413.0,HR,2.0,5,Male
51.0,81012.0,Marketing,26.0,5,Female
28.0,89305.0,Marketing,4.0,3,Female
58.0,117096.0,Marketing,8.0,2,Male
29.0,47106.0,Marketing,,3,Female
66.0,88123.0,HR,10.0,1,Female
32.0,141825.0,Marketing,18.0,5,Female
48.0,38720.0,Sales,9.0,1,Male
66.0,67661.0,HR,1.0,3,Female
46.0,145031.0,Marketing,,4,Male
43.0,123898.0,HR,,5,Female
35.0,123794.0,Sales,15.0,4,Female
49.0,117318.0,Sales,2.0,2,Male
39.0,136704.0,HR,,5,Female
55.0,51120.0,Marketing,29.0,1,Male
34.0,,Marketing,14.0,4,Female
40.0,88655.0,Sales,22.0,2,Female
41.0,89643.0,Marketing,15.0,5,Female
,123448.0,Sales,14.0,2,Female
25.0,77374.0,Marketing,16.0,1,Male
58.0,,Sales,23.0,5,Male
23.0,,Engineering,29.0,2,Female
22.0,64812.0,Marketing,15.0,3,Male
61.0,,Marketing,19.0,5,Female
46.0,80901.0,Marketing,27.0,5,Male
45.0,90186.0,HR,9.0,5,Male
28.0,80251.0,Marketing,5.0,5,Male
,95171.0,HR,5.0,3,Female
60.0,,HR,11.0,1,Male
,49156.0,Sales,,3,Male
,,HR,20.0,3,Female
44.0,,HR,25.0,2,Female
51.0,102320.0,Engineering,24.0,4,Female
,,Marketing,28.0,4,Male
,96606.0,HR,4.0,2,Male
53.0,118442.0,Marketing,20.0,3,Male
,130154.0,HR,18.0,2,Male
32.0,92559.0,Sales,25.0,5,Male
68.0,84205.0,Engineering,3.0,2,Male
30.0,140694.0,HR,4.0,2,Female
36.0,98475.0,Marketing,,5,Male
66.0,94341.0,Sales,,4,Male
23.0,125377.0,Marketing,26.0,5,Male
65.0,72863.0,Sales,8.0,1,Female
29.0,,Engineering,,2,Male
68.0,95439.0,Sales,16.0,2,Female
54.0,37194.0,Marketing,20.0,4,Male
34.0,101387.0,Marketing,,3,Female
40.0,111914.0,HR,7.0,5,Female
,96214.0,Sales,26.0,3,Female
46.0,126176.0,Marketing,17.0,1,Male
50.0,129292.0,HR,22.0,5,Female
44.0,59777.0,Engineering,,1,Male
42.0,56183.0,Marketing,22.0,1,Female
27.0,,HR,,1,Male
64.0,97038.0,Marketing,18.0,5,Female
40.0,146477.0,Sales,24.0,5,Female
38.0,117201.0,HR,14.0,4,Male
38.0,46198.0,Sales,15.0,2,Female
60.0,,Engineering,15.0,3,Male
30.0,80577.0,Sales,5.0,3,Female
54.0,45867.0,HR,16.0,1,Female
,92501.0,Marketing,5.0,5,Male
,44266.0,HR,2.0,5,Male
61.0,69422.0,Sales,20.0,1,Male
28.0,65208.0,Sales,28.0,2,Female
34.0,138538.0,Marketing,,3,Male
,,Engineering,9.0,4,Male
64.0,37367.0,HR,22.0,2,Female
42.0,109026.0,Marketing,27.0,5,Male
,65362.0,Marketing,9.0,1,Male
26.0,149377.0,Marketing,4.0,3,Female
,81588.0,HR,15.0,1,Female
37.0,,HR,11.0,5,Female
36.0,104755.0,HR,1.0,1,Female
36.0,101846.0,Engineering,18.0,3,Female
29.0,66307.0,Marketing,,1,Male
54.0,,Sales,,3,Female
59.0,,Sales,,1,Female
34.0,49867.0,Marketing,25.0,1,Female
54.0,86523.0,Sales,16.0,3,Male
65.0,114161.0,Engineering,26.0,1,Male
56.0,36378.0,Engineering,28.0,2,Male
45.0,114685.0,HR,22.0,4,Male
58.0,137669.0,HR,,2,Female
52.0,106958.0,HR,,4,Female
64.0,57926.0,HR,9.0,2,Female
65.0,133215.0,HR,,4,Male
35.0,128707.0,Sales,,1,Female
31.0,43180.0,Sales,25.0,3,Male
52.0,122837.0,HR,18.0,3,Male
,,Engineering,27.0,5,Male
58.0,66931.0,Sales,5.0,4,Female
,,Engineering,,5,Female
58.0,144775.0,Engineering,,5,Female
30.0,126472.0,Marketing,7.0,4,Female
35.0,109872.0,Marketing,27.0,3,Male
,88502.0,HR,10.0,4,Female
30.0,117736.0,Engineering,,1,Male
53.0,35470.0,Sales,,5,Male
48.0,126395.0,Marketing,7.0,5,Male
19.0,44953.0,Marketing,,4,Male
33.0,134580.0,Engineering,5.0,5,Male
26.0,68507.0,Marketing,,3,Male
26.0,148961.0,Marketing,20.0,5,Male
55.0,122969.0,Sales,28.0,4,Female
28.0,121493.0,Engineering,20.0,3,Female
39.0,36523.0,Marketing,15.0,3,Male
50.0,116923.0,Engineering,,5,Female
53.0,87190.0,Marketing,24.0,4,Female
62.0,77761.0,Sales,26.0,5,Female
40.0,,Engineering,29.0,1,Female
62.0,75641.0,Marketing,26.0,1,Male
62.0,,Sales,14.0,3,Female
,59661.0,Marketing,26.0,5,Male
26.0,43419.0,Engineering,26.0,1,Male
41.0,44457.0,Marketing,10.0,2,Female
,97600.0,Engineering,17.0,1,Female
24.0,133619.0,Engineering,21.0,5,Male
53.0,106102.0,Marketing,14.0,5,Male
35.0,63085.0,Sales,2.0,1,Female
20.0,127064.0,HR,16.0,5,Female
45.0,80654.0,Sales,,5,Male
23.0,36130.0,Sales,27.0,2,Female
61.0,135723.0,Marketing,9.0,3,Male
,32042.0,Sales,7.0,5,Male
,100134.0,Sales,16.0,4,Male
,72982.0,HR,10.0,3,Male
57.0,,Sales,24.0,3,Female
,95185.0,HR,,4,Male
53.0,,Marketing,9.0,1,Male
38.0,144161.0,HR,22.0,2,Female
,,Engineering,23.0,5,Female
52.0,58716.0,Engineering,7.0,1,Male
30.0,108137.0,HR,16.0,4,Female
,66018.0,Engineering,9.0,2,Female
,38061.0,Marketing,27.0,2,Male
61.0,,Engineering,24.0,2,Female
64.0,65371.0,HR,,4,Female
27.0,,Marketing,17.0,1,Female
63.0,113021.0,Engineering,20.0,5,Female
30.0,50805.0,Marketing,7.0,2,Female
,37857.0,HR,11.0,2,Male
55.0,41620.0,Engineering,8.0,1,Female
,38177.0,Marketing,7.0,2,Male
,60111.0,Marketing,28.0,2,Male
39.0,118578.0,Engineering,19.0,4,Female
34.0,,Marketing,20.0,3,Female
53.0,119941.0,Marketing,12.0,1,Female
31.0,41826.0,HR,7.0,1,Female
27.0,43890.0,HR,8.0,1,Female
52.0,112428.0,HR,7.0,4,Female
42.0,147067.0,HR,,4,Female
20.0,88031.0,HR,25.0,5,Female
64.0,,HR,9.0,4,Female
,142134.0,Engineering,,1,Female
34.0,,HR,,5,Female
29.0,35495.0,Marketing,7.0,3,Female
69.0,,Engineering,8.0,2,Male
41.0,41267.0,Marketing,22.0,2,Female
46.0,147897.0,HR,17.0,5,Male
60.0,135702.0,HR,17.0,3,Male
42.0,36743.0,Marketing,16.0,2,Female
53.0,84800.0,Marketing,22.0,5,Male
43.0,,Marketing,2.0,4,Female
55.0,78773.0,Sales,8.0,1,Female
18.0,87042.0,Sales,17.0,3,Male
,79476.0,Sales,,2,Female
45.0,,Sales,18.0,1,Male
33.0,,Engineering,24.0,5,Male
64.0,,HR,28.0,2,Female
34.0,75772.0,Marketing,22.0,1,Male
57.0,73730.0,HR,28.0,4,Male
45.0,58948.0,Marketing,10.0,3,Female
29.0,,HR,2.0,5,Male
,99093.0,Engineering,,2,Female
59.0,99123.0,Sales,27.0,4,Female
,46535.0,HR,14.0,3,Female
47.0,96490.0,Marketing,16.0,3,Female
58.0,76562.0,HR,7.0,4,Male
51.0,149042.0,Engineering,21.0,2,Female
54.0,,Engineering,21.0,3,Male
23.0,88535.0,HR,24.0,5,Male
,128991.0,Sales,12.0,1,Female
49.0,,Marketing,,5,Female
49.0,110674.0,Engineering,23.0,3,Female
42.0,72462.0,Engineering,28.0,1,Male
,33127.0,HR,,4,Female
24.0,53147.0,Engineering,,1,Male
69.0,75528.0,Engineering,4.0,1,Female
29.0,107095.0,Marketing,26.0,1,Female
33.0,143100.0,Sales,4.0,3,Male
33.0,98931.0,Marketing,18.0,2,Male
60.0,,Sales,3.0,3,Female
53.0,96381.0,Marketing,1.0,2,Female
30.0,129468.0,HR,17.0,4,Female
24.0,141258.0,Engineering,7.0,4,Male
53.0,93749.0,Sales,16.0,4,Female
64.0,,HR,5.0,4,Female
68.0,,Engineering,19.0,4,Male
26.0,84512.0,Engineering,7.0,5,Female
49.0,128658.0,Engineering,14.0,3,Male
,81024.0,Marketing,2.0,2,Male
,146712.0,HR,3.0,4,Female
50.0,131121.0,HR,17.0,5,Female
40.0,,Engineering,16.0,5,Male
,62332.0,Sales,8.0,5,Male
25.0,42467.0,HR,18.0,3,Female
62.0,71025.0,Marketing,,4,Male
39.0,43107.0,Sales,7.0,5,Male
,107994.0,Sales,27.0,5,Female
57.0,124202.0,Sales,9.0,4,Male
20.0,73481.0,Sales,,3,Male
46.0,32581.0,HR,,5,Male
58.0,,Engineering,,2,Male
46.0,81638.0,Sales,,1,Male
51.0,38418.0,Marketing,26.0,1,Male
51.0,123627.0,Marketing,24.0,1,Female
45.0,59113.0,Engineering,14.0,3,Female
30.0,,HR,,5,Female
32.0,93044.0,Engineering,14.0,1,Female
40.0,109955.0,Sales,25.0,1,Male
61.0,91030.0,HR,4.0,4,Female
,41814.0,HR,4.0,5,Male
21.0,129340.0,Sales,15.0,5,Female
43.0,40024.0,Marketing,15.0,4,Male
57.0,,Sales,,5,Female
26.0,139236.0,Engineering,,2,Male
22.0,87836.0,Sales,26.0,3,Female
49.0,,Marketing,,4,Female
37.0,97084.0,Sales,10.0,1,Female
,100601.0,Engineering,29.0,5,Female
28.0,,Engineering,20.0,2,Female
32.0,148645.0,Marketing,10.0,2,Male
,33407.0,Engineering,10.0,3,Female
45.0,128943.0,Engineering,27.0,2,Male
39.0,62940.0,Sales,,5,Female
58.0,35666.0,HR,2.0,5,Female
34.0,67122.0,Engineering,29.0,2,Female
43.0,148647.0,Engineering,28.0,5,Male
,55092.0,Marketing,27.0,5,Female
24.0,105645.0,Marketing,,1,Female
59.0,131190.0,Sales,1.0,4,Male
43.0,130468.0,Sales,1.0,5,Male
,56505.0,Engineering,,5,Male
27.0,66713.0,HR,7.0,3,Male
62.0,84387.0,HR,9.0,4,Female
36.0,73169.0,Sales,16.0,4,Male
28.0,103282.0,Marketing,5.0,4,Male
30.0,107511.0,Engineering,2.0,2,Female
25.0,81742.0,Engineering,28.0,1,Male
57.0,70522.0,HR,23.0,1,Male
21.0,111132.0,Sales,11.0,3,Male
64.0,,HR,18.0,4,Female
48.0,148764.0,HR,,4,Male
45.0,133489.0,Sales,25.0,5,Male
28.0,129397.0,Marketing,19.0,2,Male
60.0,,Engineering,13.0,2,Female
18.0,73454.0,Marketing,24.0,3,Female
66.0,85711.0,Sales,11.0,1,Male
,73539.0,Sales,20.0,4,Female
69.0,,Engineering,19.0,3,Male
,98321.0,Marketing,17.0,2,Female
41.0,117985.0,Engineering,,2,Female
,,HR,13.0,2,Male
,,HR,27.0,4,Male
58.0,134843.0,HR,20.0,4,Male
63.0,,Marketing,,4,Female
67.0,80726.0,HR,10.0,5,Male
,78784.0,Engineering,8.0,1,Female
66.0,,Marketing,,2,Female
67.0,73333.0,Engineering,29.0,2,Male
22.0,,Sales,8.0,5,Female
37.0,99526.0,Marketing,,2,Female
69.0,,Engineering,6.0,2,Male
58.0,,Engineering,12.0,4,Female
28.0,80341.0,Marketing,28.0,4,Female
50.0,,Sales,7.0,1,Male
67.0,132399.0,Marketing,16.0,2,Male
,44549.0,HR,9.0,3,Male
,,HR,21.0,2,Female
,86920.0,Sales,25.0,2,Female
,115326.0,Engineering,22.0,1,Female
49.0,105515.0,Engineering,10.0,3,Male
,50316.0,Engineering,10.0,2,Female
63.0,,Marketing,10.0,3,Female
22.0,123860.0,Marketing,20.0,4,Female
23.0,54624.0,Sales,29.0,4,Male
55.0,92515.0,HR,16.0,3,Male
39.0,133712.0,Engineering,1.0,2,Male
35.0,,HR,17.0,3,Female
31.0,76705.0,Marketing,26.0,3,Female
27.0,119326.0,Marketing,,4,Male
63.0,56756.0,Marketing,29.0,3,Male
30.0,90390.0,HR,14.0,5,Female
,98369.0,Sales,19.0,5,Male
47.0,100821.0,Sales,21.0,4,Female
20.0,39589.0,Marketing,21.0,2,Male
47.0,143012.0,Engineering,,2,Male
23.0,44116.0,HR,14.0,4,Male
,103181.0,Marketing,8.0,2,Female
25.0,74786.0,HR,,1,Male
,,HR,21.0,5,Female
62.0,106425.0,Sales,9.0,1,Male
60.0,,Marketing,8.0,1,Male
61.0,,Sales,,1,Female
50.0,45994.0,Marketing,17.0,4,Female
,131039.0,HR,19.0,1,Male
65.0,141915.0,Sales,,3,Female
28.0,120198.0,HR,7.0,2,Male
30.0,134672.0,Marketing,17.0,4,Female
67.0,,Engineering,1.0,3,Female
28.0,47205.0,Sales,5.0,3,Male
,86677.0,Sales,,5,Male
45.0,62930.0,HR,6.0,5,Female
61.0,103313.0,HR,26.0,3,Female
23.0,123851.0,Engineering,2.0,5,Male
58.0,,Sales,27.0,2,Female
,,Marketing,25.0,2,Female
,48316.0,Marketing,16.0,5,Female
52.0,57304.0,Sales,22.0,1,Female
,131839.0,Sales,5.0,3,Male
43.0,,Sales,,2,Male
29.0,,Engineering,12.0,5,Female
,,Marketing,3.0,5,Female
54.0,,Marketing,16.0,2,Male
42.0,,HR,,2,Female
,,HR,15.0,1,Female
36.0,114627.0,Sales,15.0,5,Female
,103495.0,HR,,5,Female
55.0,61932.0,Engineering,16.0,4,Female
,126090.0,Marketing,20.0,1,Male
43.0,66701.0,Marketing,13.0,2,Female
23.0,33385.0,HR,12.0,2,Female
,129226.0,Sales,,3,Female
61.0,87241.0,HR,14.0,2,Male
68.0,40367.0,Sales,2.0,5,Female
,95030.0,Engineering,29.0,2,Female
51.0,76505.0,Marketing,3.0,5,Male
34.0,63332.0,Engineering,9.0,5,Male
60.0,115178.0,Marketing,,1,Male
60.0,106325.0,Engineering,11.0,2,Male
33.0,65268.0,HR,25.0,1,Female
,116486.0,Engineering,,5,Female
51.0,55563.0,Engineering,10.0,2,Female
25.0,135185.0,HR,,2,Male
30.0,,Marketing,14.0,1,Female
59.0,85182.0,Marketing,9.0,1,Male
25.0,62991.0,HR,20.0,5,Male
47.0,134601.0,Engineering,27.0,5,Female
49.0,,Engineering,21.0,2,Male
53.0,95886.0,Engineering,10.0,2,Male
64.0,113848.0,Sales,22.0,4,Female
47.0,54127.0,Marketing,29.0,4,Female
18.0,87692.0,Engineering,,3,Male
60.0,124389.0,Marketing,29.0,5,Female
,67500.0,Engineering,5.0,3,Female
34.0,,HR,8.0,3,Male
,,HR,11.0,1,Male
41.0,119126.0,Marketing,1.0,1,Female
,124979.0,Marketing,,4,Female
39.0,77997.0,HR,10.0,3,Male
46.0,37170.0,Sales,1.0,4,Female
39.0,43303.0,HR,,5,Male
61.0,101743.0,Engineering,22.0,2,Male
26.0,,Sales,7.0,1,Female
,65187.0,HR,28.0,5,Female
27.0,95034.0,Sales,,5,Female
,101776.0,Sales,5.0,1,Female
,,Sales,17.0,1,Female
45.0,43753.0,Marketing,22.0,3,Male
,68090.0,HR,,4,Female
,94922.0,Marketing,21.0,5,Male
60.0,106768.0,Marketing,6.0,3,Female
38.0,89412.0,Engineering,16.0,3,Male
41.0,86030.0,Engineering,,5,Female
59.0,47509.0,Sales,10.0,5,Female
57.0,,Sales,15.0,2,Male
19.0,66929.0,Engineering,7.0,4,Female
,78291.0,Engineering,23.0,5,Female
65.0,34042.0,HR,2.0,1,Male
44.0,,Sales,12.0,2,Male
39.0,67201.0,Sales,19.0,4,Male
54.0,122282.0,Engineering,12.0,1,Female
,,HR,16.0,1,Male
46.0,55022.0,Engineering,6.0,4,Male
20.0,130962.0,Engineering,3.0,2,Female
61.0,,Marketing,2.0,1,Female
30.0,73678.0,Sales,20.0,3,Female
62.0,148171.0,HR,5.0,4,Female
27.0,131248.0,Marketing,11.0,4,Female
53.0,91720.0,Sales,26.0,5,Female
26.0,135514.0,Engineering,25.0,2,Male
44.0,86805.0,HR,3.0,3,Male
,104323.0,Sales,,3,Female
68.0,31986.0,Engineering,22.0,5,Male
18.0,106478.0,Marketing,5.0,1,Male
49.0,112994.0,HR,22.0,1,Male
42.0,42161.0,Sales,23.0,3,Male
,50689.0,Marketing,11.0,2,Female
24.0,,Engineering,3.0,1,Female
66.0,90924.0,Engineering,13.0,4,Male
20.0,131311.0,Sales,21.0,5,Female
37.0,129273.0,Engineering,8.0,2,Male
37.0,104308.0,HR,20.0,1,Male
47.0,131128.0,Sales,,3,Female
52.0,93745.0,Marketing,2.0,5,Male
52.0,31211.0,Sales,4.0,1,Female
66.0,30229.0,Sales,18.0,3,Female
56.0,148972.0,Marketing,19.0,1,Female
44.0,78542.0,Engineering,4.0,5,Female
43.0,44345.0,Marketing,20.0,4,Female
31.0,131489.0,HR,26.0,4,Female
34.0,,Engineering,9.0,3,Female
,77779.0,Sales,16.0,4,Female
62.0,112421.0,Engineering,26.0,5,Female
69.0,,Engineering,6.0,3,Male
46.0,95584.0,HR,,1,Female
37.0,49950.0,Engineering,4.0,2,Male
44.0,,Engineering,9.0,1,Female
35.0,147743.0,Engineering,27.0,5,Male
21.0,,Sales,13.0,3,Female
,145074.0,Engineering,9.0,1,Female
67.0,129273.0,Marketing,,3,Female
18.0,58036.0,Engineering,21.0,4,Male
,142857.0,HR,,2,Male
62.0,,Engineering,14.0,5,Female
37.0,,Engineering,21.0,1,Male
69.0,,Sales,15.0,2,Female
40.0,74377.0,Marketing,,5,Male
27.0,119317.0,Engineering,5.0,5,Male
28.0,97838.0,Marketing,21.0,4,Male
,97819.0,HR,,3,Female
58.0,143689.0,Sales,14.0,3,Male
,138103.0,Marketing,16.0,2,Male
,,Sales,14.0,4,Female
34.0,,Engineering,,5,Female
39.0,50750.0,HR,15.0,4,Male
51.0,,Sales,7.0,4,Male
,118719.0,Engineering,14.0,2,Female
58.0,39472.0,Marketing,6.0,3,Female
46.0,99263.0,HR,,4,Female
21.0,142036.0,HR,15.0,4,Female
,87602.0,Marketing,20.0,4,Female
28.0,55523.0,Marketing,8.0,1,Male
68.0,60766.0,HR,,4,Female
38.0,133262.0,Sales,8.0,4,Female
52.0,96060.0,HR,1.0,5,Male
29.0,39079.0,Marketing,26.0,1,Female
43.0,38399.0,Sales,17.0,4,Female
68.0,90726.0,Engineering,19.0,4,Female
36.0,122906.0,HR,5.0,2,Male
62.0,46532.0,Marketing,22.0,2,Female
24.0,112357.0,Engineering,20.0,1,Female
64.0,73162.0,HR,16.0,5,Female
,,HR,7.0,1,Female
43.0,41353.0,Sales,,1,Male
,142313.0,Marketing,18.0,2,Male
22.0,58477.0,Engineering,18.0,2,Female
38.0,,HR,2.0,5,Female
31.0,,Sales,15.0,4,Female
21.0,41437.0,Engineering,14.0,5,Female
,,Engineering,18.0,4,Female
59.0,93370.0,HR,29.0,3,Female
37.0,34551.0,Engineering,9.0,2,Female
32.0,,HR,,3,Male
67.0,84880.0,Sales,5.0,3,Female
69.0,42916.0,Sales,,2,Male
62.0,,Engineering,,3,Male
46.0,71445.0,HR,,1,Female
,77636.0,Marketing,29.0,4,Male
58.0,103927.0,Sales,11.0,5,Male
,,HR,,2,Male
36.0,59685.0,HR,,1,Female
65.0,,HR,,5,Male
56.0,,Engineering,4.0,5,Male
,137967.0,Marketing,,5,Female
45.0,,Engineering,19.0,3,Female
63.0,97847.0,Sales,22.0,3,Male
,69993.0,Engineering,2.0,3,Female
21.0,74333.0,HR,24.0,3,Female
32.0,,Engineering,17.0,1,Male
52.0,88865.0,HR,12.0,3,Male
54.0,109096.0,Marketing,,2,Male
,,Engineering,24.0,5,Female
20.0,91192.0,Engineering,17.0,1,Male
64.0,90686.0,Engineering,10.0,3,Male
41.0,78733.0,HR,28.0,5,Female
44.0,134089.0,HR,25.0,1,Female
57.0,,Engineering,18.0,5,Female
53.0,,Engineering,19.0,1,Female
51.0,,Marketing,18.0,4,Male
46.0,,Marketing,13.0,1,Male
41.0,107603.0,Sales,14.0,3,Male
41.0,119452.0,Marketing,,5,Female
59.0,,Marketing,,5,Male
,137044.0,Marketing,18.0,5,Female
20.0,141957.0,HR,26.0,2,Female
,,Marketing,18.0,2,Female
66.0,92888.0,Marketing,16.0,3,Male
40.0,,Engineering,,4,Female
69.0,127372.0,HR,7.0,2,Male
40.0,,Sales,12.0,1,Male
62.0,133013.0,Sales,2.0,3,Male
22.0,,Marketing,,4,Female
48.0,134879.0,Sales,5.0,1,Male
58.0,100309.0,Sales,21.0,5,Male
23.0,,Sales,3.0,2,Female
54.0,,Marketing,19.0,1,Male
27.0,,Sales,13.0,4,Female
,106000.0,Marketing,12.0,3,Male
,78632.0,Engineering,3.0,1,Female
56.0,51576.0,Engineering,6.0,3,Female
55.0,33320.0,Sales,14.0,5,Female
38.0,40750.0,Engineering,4.0,4,Female
37.0,133002.0,Marketing,13.0,4,Female
20.0,,Engineering,19.0,2,Male
68.0,56572.0,Sales,,4,Male
39.0,148361.0,Marketing,29.0,1,Male
,47948.0,HR,3.0,1,Male
21.0,,Marketing,,1,Female
,68826.0,Engineering,6.0,5,Female
29.0,119051.0,HR,,4,Male
55.0,,Marketing,,4,Female
68.0,90231.0,HR,24.0,1,Male
,96262.0,HR,3.0,2,Female
,121356.0,HR,12.0,2,Female
,102233.0,Marketing,,4,Male
22.0,74678.0,Engineering,,4,Male
30.0,137561.0,Marketing,24.0,3,Female
,42963.0,Engineering,4.0,4,Male
67.0,94360.0,Marketing,1.0,1,Male
47.0,79434.0,Marketing,2.0,5,Male
54.0,96617.0,Marketing,,4,Male
42.0,50269.0,Engineering,26.0,4,Female
65.0,,Marketing,29.0,1,Female
44.0,106312.0,HR,,3,Female
68.0,127352.0,Marketing,,4,Female
31.0,109732.0,HR,19.0,2,Male
,147658.0,Sales,22.0,2,Male
64.0,,Sales,24.0,2,Male
53.0,111494.0,Engineering,16.0,5,Female
,118905.0,Engineering,12.0,5,Female
,107225.0,Sales,1.0,4,Female
39.0,112867.0,Marketing,9.0,4,Female
38.0,,Marketing,17.0,4,Male
38.0,108972.0,Marketing,10.0,5,Male
25.0,95602.0,Sales,18.0,4,Male
66.0,126261.0,HR,19.0,1,Female
33.0,,Engineering,7.0,3,Female
,,HR,25.0,2,Female
59.0,120937.0,Sales,,2,Female
,108929.0,HR,24.0,1,Female
49.0,99206.0,Marketing,,4,Female
51.0,121137.0,Marketing,9.0,5,Male
,32251.0,HR,10.0,4,Female
34.0,,Sales,23.0,4,Female
,129108.0,HR,20.0,2,Female
49.0,57027.0,Marketing,20.0,2,Male
27.0,127382.0,Marketing,4.0,5,Male
39.0,116551.0,Sales,6.0,2,Female
,39583.0,HR,4.0,4,Male
21.0,80387.0,Marketing,5.0,1,Male
65.0,53104.0,Marketing,9.0,5,Male
69.0,42224.0,HR,12.0,1,Female
64.0,90624.0,HR,23.0,4,Male
42.0,86058.0,Engineering,8.0,5,Male
,134320.0,Sales,21.0,1,Male
54.0,126372.0,Sales,,5,Female
55.0,59299.0,HR,29.0,4,Male
66.0,108572.0,Sales,11.0,5,Female
18.0,115469.0,Marketing,23.0,4,Male
42.0,107928.0,HR,11.0,5,Female
68.0,103474.0,HR,13.0,5,Female
53.0,,HR,14.0,2,Female
,53350.0,Engineering,,4,Female
58.0,,Sales,8.0,3,Female
,,Engineering,25.0,5,Male
19.0,35077.0,Marketing,18.0,1,Male
57.0,76015.0,Sales,19.0,2,Male
32.0,,Engineering,12.0,2,Female
49.0,89180.0,HR,12.0,5,Female
,70857.0,Engineering,18.0,3,Female
23.0,131196.0,HR,10.0,2,Male
18.0,89840.0,Engineering,,4,Female
64.0,89902.0,Engineering,28.0,5,Female
40.0,35577.0,Engineering,18.0,5,Female
56.0,,HR,,3,Female
34.0,80711.0,Engineering,14.0,4,Male
51.0,,Sales,15.0,4,Female
58.0,,Sales,16.0,3,Female
46.0,79103.0,Sales,2.0,1,Female
26.0,,HR,18.0,4,Female
30.0,64831.0,HR,12.0,1,Male
23.0,148330.0,Sales,16.0,1,Female
23.0,,Sales,13.0,5,Male
,,Sales,20.0,5,Male
69.0,143870.0,Marketing,17.0,2,Female
20.0,,Sales,18.0,5,Female
34.0,96830.0,Engineering,3.0,4,Male
,110632.0,Marketing,23.0,4,Female
29.0,66833.0,Marketing,10.0,1,Female
65.0,142394.0,HR,1.0,4,Male
,122864.0,Engineering,6.0,5,Male
62.0,54398.0,HR,3.0,5,Male
,91554.0,HR,19.0,5,Male
,80755.0,Engineering,,3,Male
20.0,47706.0,HR,29.0,4,Male
43.0,52340.0,Engineering,,2,Female
,94994.0,Engineering,23.0,4,Female
53.0,93884.0,HR,3.0,4,Female
49.0,114361.0,Sales,8.0,3,Female
49.0,47482.0,HR,8.0,4,Female
21.0,,Marketing,27.0,1,Female
35.0,88849.0,HR,,5,Female
,104854.0,Engineering,7.0,5,Female
,,Marketing,,3,Female
60.0,,Engineering,21.0,5,Male
69.0,138721.0,Sales,,1,Male
52.0,111110.0,Sales,28.0,3,Female
57.0,143606.0,Marketing,16.0,2,Female
31.0,44650.0,Sales,10.0,5,Male
50.0,,Sales,4.0,4,Male
31.0,58930.0,HR,,1,Male
51.0,115707.0,HR,10.0,1,Female
21.0,130400.0,Sales,21.0,5,Male
41.0,41801.0,Sales,14.0,2,Male
46.0,,HR,9.0,4,Male
36.0,117908.0,Sales,11.0,2,Female
23.0,,Sales,23.0,2,Male
50.0,62334.0,Engineering,18.0,5,Female
